assists,bonus,bps,chance_of_playing_next_round,chance_of_playing_this_round,clean_sheets,code,corners_and_indirect_freekicks_order,corners_and_indirect_freekicks_text,cost_change_event,cost_change_event_fall,cost_change_start,cost_change_start_fall,creativity,creativity_rank,creativity_rank_type,direct_freekicks_order,direct_freekicks_text,dreamteam_count,element_type,ep_next,ep_this,event_points,first_name,form,goals_conceded,goals_scored,ict_index,ict_index_rank,ict_index_rank_type,id,in_dreamteam,influence,influence_rank,influence_rank_type,minutes,news,news_added,now_cost,own_goals,penalties_missed,penalties_order,penalties_saved,penalties_text,photo,points_per_game,red_cards,saves,second_name,selected_by_percent,special,squad_number,status,team,team_code,threat,threat_rank,threat_rank_type,total_points,transfers_in,transfers_in_event,transfers_out,transfers_out_event,value_form,value_season,web_name,yellow_cards
0,0,0,None,None,0,81441,None,,0,0,0,0,0.0,268,24,None,,0,1,2.3,1.8,0,Mark,0.0,0,0,0.0,286,39,488,False,0.0,279,39,0,,None,45,0,0,None,0,,81441.jpg,0.0,0,0,Gillespie,0.1,False,None,a,14,4,0.0,211,24,0,161,161,430,430,0.0,0.0,Gillespie,0
0,0,0,None,None,0,114243,None,,0,0,0,0,0.0,383,141,None,,0,3,1.9,1.4,0,Jacob,0.0,0,0,0.0,390,142,497,False,0.0,384,140,0,,None,50,0,0,None,0,,114243.jpg,0.0,0,0,Murphy,0.0,False,None,a,14,4,0.0,350,113,0,100,100,349,349,0.0,0.0,Murphy,0
0,2,32,None,None,1,75115,None,,0,0,0,0,23.3,26,1,None,,0,4,2.6,2.1,8,Callum,8.0,0,1,10.5,8,3,506,False,32.0,27,6,84,,None,65,0,0,None,0,,75115.jpg,8.0,0,0,Wilson,13.3,False,None,a,14,4,50.0,9,5,8,235295,235295,48594,48594,1.2,1.2,Wilson,0
0,0,0,None,None,0,90105,None,,0,0,0,0,0.0,482,189,None,,0,3,2.6,2.1,0,Ryan,0.0,0,0,0.0,483,188,507,False,0.0,480,187,0,,None,60,0,0,None,0,,90105.jpg,0.0,0,0,Fraser,1.0,False,None,a,14,4,0.0,474,182,0,3514,3514,11640,11640,0.0,0.0,Fraser,0
0,1,31,None,None,1,194799,None,,0,0,0,0,39.8,9,2,None,,0,2,2.1,1.6,7,Jamal,7.0,0,0,5.9,44,11,513,False,19.4,62,31,90,,None,45,0,0,None,0,,194799.jpg,7.0,0,0,Lewis,3.0,False,None,a,14,4,0.0,260,120,7,89372,89372,19044,19044,1.6,1.6,Lewis,0
0,0,-4,None,None,0,18867,None,,0,0,0,0,3.0,113,17,None,,0,4,2.3,1.8,2,Billy,2.0,2,0,2.7,109,19,343,False,1.4,197,22,90,,None,60,0,0,3,0,,18867.jpg,2.0,0,0,Sharp,0.3,False,None,a,15,49,23.0,39,16,2,2643,2643,2781,2781,0.3,0.3,Sharp,0
0,0,2,None,None,0,27436,None,,0,0,0,0,2.7,119,18,None,,0,4,2.0,1.5,1,David,1.0,0,0,1.2,174,21,344,False,0.8,203,24,19,,None,55,0,0,2,0,,27436.jpg,1.0,0,0,McGoldrick,1.0,False,None,a,15,49,8.0,75,20,1,4222,4222,8722,8722,0.2,0.2,McGoldrick,0
0,0,14,None,None,0,40386,None,,0,0,0,0,1.5,135,32,None,,0,2,2.6,2.1,1,Chris,1.0,2,0,1.5,163,59,345,False,11.4,116,54,70,,None,50,0,0,None,0,,40386.jpg,1.0,0,0,Basham,2.1,False,None,a,15,49,2.0,113,32,1,2677,2677,12528,12528,0.2,0.2,Basham,0
0,0,10,None,None,0,47247,2,,0,0,0,0,36.0,11,9,2,,0,3,2.6,2.1,2,John,2.0,2,0,6.0,43,21,346,False,10.2,124,45,90,,None,60,0,0,None,0,,47247.jpg,2.0,0,0,Fleck,0.5,False,None,a,15,49,14.0,65,35,2,1756,1756,3917,3917,0.3,0.3,Fleck,0
0,0,13,None,None,0,63426,None,,0,0,0,0,6.9,90,21,None,,0,2,3.0,2.5,1,Enda,1.0,2,0,2.6,114,36,347,False,13.2,104,51,90,,None,55,0,0,None,0,,63426.jpg,1.0,0,0,Stevens,5.1,False,None,a,15,49,6.0,87,20,1,3823,3823,31582,31582,0.2,0.2,Stevens,0
0,0,0,None,None,0,74854,None,,0,0,0,0,0.0,264,23,None,,0,1,2.3,1.8,0,Simon,0.0,0,0,0.0,282,38,348,False,0.0,275,38,0,,None,45,0,0,None,0,,74854.jpg,0.0,0,0,Moore,0.3,False,None,a,15,49,0.0,206,23,0,357,357,1117,1117,0.0,0.0,Moore,0
0,0,13,None,None,0,79934,1,,0,0,0,0,21.8,30,21,1,,0,3,1.9,1.4,2,Oliver,2.0,2,0,3.2,89,43,349,False,9.8,127,48,75,,None,50,0,0,1,0,,79934.jpg,2.0,0,0,Norwood,0.6,False,None,a,15,49,0.0,331,110,2,1562,1562,3994,3994,0.4,0.4,Norwood,0
0,0,0,None,None,0,82143,None,,0,0,0,0,0.0,269,25,None,,0,1,2.3,1.8,0,Wes,0.0,0,0,0.0,287,40,350,False,0.0,280,40,0,,None,45,0,0,None,0,,82143.jpg,0.0,0,0,Foderingham,0.2,False,None,a,15,49,0.0,212,25,0,199,199,785,785,0.0,0.0,Foderingham,0
0,0,13,None,None,0,82691,None,,0,0,0,0,15.7,45,13,None,,0,2,3.0,2.5,1,George,1.0,2,0,4.3,64,17,351,False,1.6,196,65,90,,None,55,0,0,None,0,,82691.jpg,1.0,0,0,Baldock,4.6,False,None,a,15,49,26.0,32,7,1,4256,4256,27821,27821,0.2,0.2,Baldock,0
0,0,0,None,None,0,83427,None,,0,0,0,0,0.0,270,109,None,,0,2,2.1,1.6,0,Jack,0.0,0,0,0.0,288,110,352,False,0.0,281,110,0,,None,45,0,0,None,0,,83427.jpg,0.0,0,0,Robinson,0.2,False,None,a,15,49,0.0,214,90,0,297,297,1364,1364,0.0,0.0,Jack Robinson,0
0,0,4,None,None,0,108416,None,,0,0,0,0,0.8,157,45,None,,0,2,2.6,2.1,0,John,0.0,2,0,1.6,159,57,353,False,8.8,133,61,90,,None,50,0,0,None,0,,108416.jpg,0.0,0,0,Egan,14.8,False,None,a,15,49,6.0,85,19,0,14261,14261,110632,110632,0.0,0.0,Egan,1
0,0,8,None,None,0,146610,None,,0,0,0,0,2.3,124,30,None,,0,2,2.6,2.1,1,Jack,1.0,2,0,2.2,134,45,354,False,19.2,63,32,90,,None,50,0,0,None,0,,146610.jpg,1.0,0,0,O'Connell,0.7,False,None,a,15,49,0.0,356,158,1,842,842,3800,3800,0.2,0.2,O'Connell,0
0,0,15,None,None,0,153723,3,,0,0,0,0,32.3,14,11,None,,0,3,2.3,1.8,2,John,2.0,2,0,4.4,60,31,355,False,10.0,125,46,90,,None,55,0,0,None,0,,153723.jpg,2.0,0,0,Lundstram,11.7,False,None,a,15,49,2.0,120,59,2,9424,9424,65644,65644,0.4,0.4,Lundstram,0
0,0,0,None,None,0,167878,4,,0,0,0,0,0.0,391,146,None,,0,3,1.9,1.4,0,Ben,0.0,0,0,0.0,398,147,356,False,0.0,392,145,0,,None,50,0,0,None,0,,167878.jpg,0.0,0,0,Osborn,0.0,False,None,a,15,49,0.0,362,120,0,77,77,315,315,0.0,0.0,Osborn,0
0,0,3,None,None,0,169432,None,,0,0,0,0,15.3,47,3,None,,0,4,2.3,1.8,1,Oliver,1.0,2,0,6.8,38,12,357,False,12.0,113,8,90,,None,60,0,0,None,0,,169432.jpg,1.0,0,0,McBurnie,0.7,False,None,a,15,49,41.0,14,9,1,2763,2763,5702,5702,0.2,0.2,McBurnie,1
0,0,0,0,None,0,178304,None,,0,0,0,0,0.0,495,54,None,,0,4,0.0,1.8,0,Lys,0.0,0,0,0.0,496,55,359,False,0.0,493,53,0,Toe Injury - Unknown return date,2020-09-15T02:00:14.452284Z,60,0,0,None,0,,178304.jpg,0.0,0,0,Mousset,0.4,False,None,i,15,49,0.0,489,55,0,1044,1044,8116,8116,0.0,0.0,Mousset,0
0,0,7,100,75,0,207189,None,,0,0,0,0,18.0,40,26,None,,0,3,1.9,1.0,1,Sander,1.0,0,0,2.7,106,51,360,False,8.6,134,50,14,,2020-09-08T09:30:15.344354Z,50,0,0,None,0,,207189.jpg,1.0,0,0,Berge,0.2,False,None,a,15,49,0.0,383,133,1,623,623,1169,1169,0.2,0.2,Berge,0
0,0,0,None,None,0,197937,None,,0,0,0,0,0.0,311,114,None,,0,3,1.5,1.0,0,Oliver,0.0,0,0,0.0,326,115,424,False,0.0,319,112,0,,None,45,0,0,None,0,,197937.jpg,0.0,0,0,Burke,1.0,False,None,a,15,49,0.0,262,78,0,2998,2998,6604,6604,0.0,0.0,Burke,0
0,0,0,0,0,0,49083,None,,0,0,0,0,0.0,353,131,None,,0,3,0.0,0.0,0,Luke,0.0,0,0,0.0,365,132,477,False,0.0,358,129,0,Joined Nottingham Forest on loan until the end of the season on 28/8. - Expected back 01 Jul,2020-08-29T10:00:06.979778Z,50,0,0,None,0,,49083.jpg,0.0,0,0,Freeman,0.0,False,None,n,15,49,0.0,312,100,0,15,15,59,59,0.0,0.0,Freeman,0
0,0,12,None,None,0,225321,None,,0,0,0,0,0.0,415,47,None,,0,1,3.0,2.5,1,Aaron,1.0,2,0,1.8,148,9,483,False,18.2,68,8,90,,None,50,0,0,None,0,,225321.jpg,1.0,0,2,Ramsdale,7.2,False,None,a,15,49,0.0,391,47,1,11134,11134,37383,37383,0.2,0.2,Ramsdale,0
0,0,0,None,None,0,199598,None,,0,0,0,0,0.0,312,135,None,,0,2,2.1,1.6,0,Ethan,0.0,0,0,0.0,327,136,509,False,0.0,320,136,0,,None,45,0,0,None,0,,199598.jpg,0.0,0,0,Ampadu,0.9,False,None,a,15,49,0.0,264,122,0,2870,2870,6462,6462,0.0,0.0,Ampadu,0
0,0,0,None,None,0,226182,None,,0,0,0,0,0.0,329,142,None,,0,2,2.1,1.6,0,Jayden,0.0,0,0,0.0,344,143,510,False,0.0,337,143,0,,None,45,0,0,None,0,,226182.jpg,0.0,0,0,Bogle,0.1,False,None,a,15,49,0.0,285,131,0,284,284,1004,1004,0.0,0.0,Bogle,0
0,0,0,None,None,0,155197,None,,0,0,0,0,0.0,297,126,None,,0,2,2.1,1.6,0,Max,0.0,0,0,0.0,313,127,511,False,0.0,306,127,0,,None,45,0,0,None,0,,155197.jpg,0.0,0,0,Lowe,0.1,False,None,a,15,49,0.0,245,109,0,144,144,440,440,0.0,0.0,Lowe,0
0,0,0,None,None,0,7645,None,,0,0,0,0,0.0,199,68,None,,0,2,1.5,1.0,0,Phil,0.0,0,0,0.0,218,69,529,False,0.0,210,69,0,,None,40,0,0,None,0,,7645.jpg,0.0,0,0,Jagielka,0.1,False,None,a,15,49,0.0,133,41,0,3617,3617,477,477,0.0,0.0,Jagielka,0
0,0,4,None,None,0,20452,None,,0,0,0,0,0.0,426,40,None,,0,4,1.0,1.5,1,Shane,1.0,0,0,0.4,195,24,361,False,2.0,189,20,5,,None,55,0,0,None,0,,20452.jpg,1.0,0,0,Long,1.4,False,None,a,16,20,2.0,116,25,1,5385,5385,12277,12277,0.2,0.2,Long,0
0,0,15,None,None,0,40146,2,,0,0,0,0,18.5,36,12,2,,0,2,1.6,2.1,2,Ryan,2.0,1,0,3.7,76,23,362,False,16.8,83,42,90,,None,50,0,0,None,0,,40146.jpg,2.0,0,0,Bertrand,1.4,False,None,a,16,20,2.0,112,31,2,2030,2030,7641,7641,0.4,0.4,Bertrand,0
0,0,17,None,None,0,58376,None,,0,0,0,0,0.0,255,21,None,,0,1,1.3,1.8,2,Alex,2.0,1,0,2.3,122,5,363,False,22.6,47,5,90,,None,45,0,0,None,0,,58376.jpg,2.0,0,2,McCarthy,22.7,False,None,a,16,20,0.0,195,21,2,56499,56499,79220,79220,0.4,0.4,McCarthy,0
0,0,13,None,None,0,78056,None,,0,0,0,0,4.2,101,62,None,,0,3,0.5,1.0,2,Oriol,2.0,1,0,2.3,123,59,364,False,18.6,65,19,90,,None,45,0,0,None,0,,78056.jpg,2.0,0,0,Romeu Vidal,4.4,False,None,a,16,20,0.0,209,70,2,18540,18540,23535,23535,0.4,0.4,Oriol Romeu,0
0,0,5,75,None,0,83283,None,,0,0,0,0,7.2,88,53,3,,0,3,1.3,2.2,2,Nathan,2.0,1,0,3.7,79,36,365,False,7.2,147,59,90,Knock - 75% chance of playing,2020-09-17T01:30:16.446019Z,65,0,0,None,0,,83283.jpg,2.0,0,0,Redmond,0.8,False,None,d,16,20,23.0,40,17,2,1294,1294,7945,7945,0.3,0.3,Redmond,0
0,0,1,None,None,0,84939,None,,0,0,0,0,11.2,78,12,None,,0,4,2.5,3.0,2,Danny,2.0,1,0,8.0,28,9,366,False,8.6,136,10,90,,None,85,0,0,2,0,,84939.jpg,2.0,0,0,Ings,21.1,False,None,a,16,20,60.0,7,4,2,18335,18335,216773,216773,0.2,0.2,Ings,0
0,0,12,None,None,0,88900,None,,0,0,0,0,1.1,150,40,None,,0,2,1.6,2.1,2,Jack,2.0,1,0,3.7,78,25,367,False,18.4,66,34,90,,None,50,0,0,None,0,,88900.jpg,2.0,0,0,Stephens,0.5,False,None,a,16,20,17.0,62,10,2,419,419,3250,3250,0.4,0.4,Stephens,0
0,0,0,0,0,0,91047,None,,0,0,0,0,0.0,444,169,None,,0,3,0.0,0.0,0,Stuart,0.0,0,0,0.0,445,169,368,False,0.0,440,168,0,Thigh injury - Unknown return date,2020-09-10T16:30:21.694774Z,55,0,0,None,0,,91047.jpg,0.0,0,0,Armstrong,0.3,False,None,i,16,20,0.0,425,153,0,127,127,6415,6415,0.0,0.0,Armstrong,0
0,0,19,None,None,0,93100,None,,0,0,0,0,10.4,80,20,None,,0,2,1.1,1.6,1,Jannik,1.0,0,0,3.2,87,27,369,False,17.6,75,38,45,,None,45,0,0,None,0,,93100.jpg,1.0,0,0,Vestergaard,0.6,False,None,a,16,20,4.0,94,22,1,1167,1167,3640,3640,0.2,0.2,Vestergaard,0
0,0,15,None,None,0,101178,1,,0,0,0,0,17.4,41,27,1,,0,3,1.6,2.1,2,James,2.0,1,0,2.8,103,50,370,False,6.6,153,64,90,,None,60,0,0,1,0,,101178.jpg,2.0,0,0,Ward-Prowse,4.2,False,None,a,16,20,4.0,103,55,2,5471,5471,32757,32757,0.3,0.3,Ward-Prowse,0
0,0,0,None,None,0,107265,None,,0,0,0,0,0.0,284,31,None,,0,1,1.3,1.8,0,Angus,0.0,0,0,0.0,301,45,371,False,0.0,294,45,0,,None,45,0,0,None,0,,107265.jpg,0.0,0,0,Gunn,0.3,False,None,a,16,20,0.0,231,31,0,383,383,1729,1729,0.0,0.0,Gunn,0
0,0,0,None,None,0,128198,None,,0,0,0,0,0.0,454,174,None,,0,3,1.3,1.8,0,Sofiane,0.0,0,0,0.0,455,174,372,False,0.0,451,173,0,,None,55,0,0,None,0,,128198.jpg,0.0,0,0,Boufal,0.1,False,None,a,16,20,0.0,436,159,0,129,129,798,798,0.0,0.0,Boufal,0
0,0,0,None,None,0,153379,None,,0,0,0,0,0.0,295,110,None,,0,3,0.5,1.0,0,Josh,0.0,0,0,0.0,311,111,374,False,0.0,304,108,0,,None,45,0,0,None,0,,153379.jpg,0.0,0,0,Sims,0.2,False,None,a,16,20,0.0,243,74,0,526,526,1306,1306,0.0,0.0,Sims,0
0,0,12,None,None,0,158534,None,,0,0,0,0,18.6,35,11,None,,0,2,1.1,1.6,1,Kyle,1.0,1,0,4.7,54,13,375,False,24.0,41,15,90,,None,45,0,0,None,0,,158534.jpg,1.0,0,0,Walker-Peters,11.4,False,None,a,16,20,4.0,95,23,1,19814,19814,66487,66487,0.2,0.2,Walker-Peters,1
0,0,11,None,None,0,171771,None,,0,0,0,0,1.3,140,36,None,,0,2,1.1,1.6,1,Jan,1.0,1,0,1.0,179,63,376,False,8.8,131,60,45,,None,45,0,0,None,0,,171771.jpg,1.0,0,0,Bednarek,2.9,False,None,a,16,20,0.0,252,115,1,1659,1659,19622,19622,0.2,0.2,Bednarek,0
0,0,3,None,None,0,200439,None,,0,0,0,0,13.1,59,7,None,,0,4,1.3,1.8,2,Che,2.0,1,0,3.9,74,16,377,False,4.4,168,17,84,,None,60,0,0,None,0,,200439.jpg,2.0,0,0,Adams,4.2,False,None,a,16,20,21.0,44,17,2,12385,12385,35320,35320,0.3,0.3,Adams,0
0,0,0,None,None,0,213482,None,,0,0,0,0,0.0,409,171,None,,0,2,1.6,2.1,0,Yan,0.0,0,0,0.0,415,171,378,False,0.0,410,171,0,,None,50,0,0,None,0,,213482.jpg,0.0,0,0,Valery,0.1,False,None,a,16,20,0.0,384,167,0,64,64,854,854,0.0,0.0,Valery,0
0,0,4,None,None,0,214466,None,,0,0,0,0,3.2,110,69,None,,0,3,0.5,1.0,2,William,2.0,1,0,0.5,190,88,379,False,2.2,188,89,76,,None,45,0,0,None,0,,214466.jpg,2.0,0,0,Smallbone,0.5,False,None,a,16,20,0.0,274,83,2,7918,7918,4195,4195,0.4,0.4,Smallbone,0
0,0,0,None,None,0,214470,None,,0,0,0,0,0.0,215,75,None,,0,2,0.5,1.0,0,Jake,0.0,0,0,0.0,234,76,380,False,0.0,226,76,0,,None,40,0,0,None,0,,214470.jpg,0.0,0,0,Vokins,1.4,False,None,a,16,20,0.0,150,49,0,3387,3387,6523,6523,0.0,0.0,Vokins,0
0,0,0,None,None,0,220598,None,,0,0,0,0,0.0,412,38,None,,0,4,0.8,1.3,0,Michael,0.0,0,0,0.0,418,39,381,False,0.0,413,35,0,,None,50,0,0,None,0,,220598.jpg,0.0,0,0,Obafemi,2.5,False,None,a,16,20,0.0,387,39,0,11931,11931,21792,21792,0.0,0.0,Obafemi,0
0,0,4,None,None,0,431131,None,,0,0,0,0,0.3,184,100,None,,0,3,1.3,1.8,1,Moussa,1.0,0,0,0.4,197,93,382,False,3.4,176,79,13,,None,55,0,0,None,0,,431131.jpg,1.0,0,0,Djenepo,0.1,False,None,a,16,20,0.0,459,173,1,85,85,767,767,0.2,0.2,Djenepo,0
0,0,0,None,None,0,450527,None,,0,0,0,0,0.0,340,146,None,,0,2,1.1,1.6,0,Mohammed,0.0,0,0,0.0,354,147,479,False,0.0,347,147,0,,None,45,0,0,None,0,,450527.jpg,0.0,0,0,Salisu,0.3,False,None,a,16,20,0.0,297,135,0,257,257,3312,3312,0.0,0.0,Salisu,0
0,0,0,None,None,0,40383,None,,0,0,0,0,0.0,201,2,None,,0,1,0.5,1.0,0,Fraser,0.0,0,0,0.0,220,18,523,False,0.0,212,18,0,,None,40,0,0,None,0,,40383.jpg,0.0,0,0,Forster,0.8,False,None,a,16,20,0.0,135,2,0,18363,18363,2143,2143,0.0,0.0,Forster,0
0,0,0,None,None,0,203389,None,,0,0,0,0,0.0,316,115,None,,0,3,0.5,1.0,0,Nathan,0.0,0,0,0.0,331,116,524,False,0.0,324,113,0,,None,45,0,0,None,0,,203389.jpg,0.0,0,0,Tella,0.2,False,None,a,16,20,0.0,269,80,0,4525,4525,1288,1288,0.0,0.0,Tella,0
0,0,15,None,None,0,37915,None,,0,0,0,0,0.0,429,49,None,,0,1,3.8,3.8,3,Hugo,3.0,1,0,2.0,141,6,383,False,20.0,58,6,90,,None,55,0,0,None,0,,37915.jpg,3.0,0,3,Lloris,5.1,False,None,a,17,6,0.0,406,49,3,9359,9359,21542,21542,0.5,0.5,Lloris,0
0,0,0,None,None,0,38290,None,,0,0,0,0,0.0,347,148,None,,0,2,2.6,2.6,0,Danny,0.0,0,0,0.0,360,149,384,False,0.0,353,149,0,,None,50,0,0,None,0,,38290.jpg,0.0,0,0,Rose,0.4,False,None,a,17,6,0.0,305,137,0,689,689,4094,4094,0.0,0.0,Rose,0
0,0,4,None,None,0,45268,None,,0,0,0,0,4.3,99,61,None,,0,3,1.9,1.9,1,Moussa,1.0,1,0,0.7,185,84,385,False,2.4,184,86,45,,None,50,0,0,None,0,,45268.jpg,1.0,0,0,Sissoko,0.6,False,None,a,17,6,0.0,311,99,1,1752,1752,4545,4545,0.2,0.2,Sissoko,0
0,0,12,None,None,0,55605,None,,0,0,0,0,11.2,76,19,None,,0,2,3.0,3.0,2,Toby,2.0,1,0,3.0,94,29,386,False,17.0,80,40,90,,None,55,0,0,None,0,,55605.jpg,2.0,0,0,Alderweireld,2.9,False,None,a,17,6,2.0,117,35,2,6370,6370,13490,13490,0.4,0.4,Alderweireld,0
0,0,0,None,None,0,62974,3,,0,0,0,0,0.0,478,186,2,,0,3,2.6,2.6,0,Erik,0.0,0,0,0.0,478,185,387,False,0.0,475,184,0,,None,60,0,0,None,0,,62974.jpg,0.0,0,0,Lamela,0.2,False,None,a,17,6,0.0,468,178,0,465,465,1972,1972,0.0,0.0,Lamela,0
0,0,7,None,None,0,78830,None,,0,0,0,0,22.5,29,2,1,,0,4,4.5,4.5,2,Harry,2.0,1,0,5.2,49,13,388,False,8.0,141,11,90,,None,105,0,0,1,0,,78830.jpg,2.0,0,0,Kane,13.6,False,None,a,17,6,21.0,47,18,2,20111,20111,117950,117950,0.2,0.2,Kane,0
0,0,0,None,None,0,80226,None,,0,0,0,0,0.0,442,182,None,,0,2,3.0,3.0,0,Serge,0.0,0,0,0.0,443,182,389,False,0.0,438,182,0,,None,55,0,0,None,0,,80226.jpg,0.0,0,0,Aurier,3.1,False,None,a,17,6,0.0,421,178,0,2581,2581,49334,49334,0.0,0.0,Aurier,0
0,0,10,None,None,0,85971,1,,0,0,0,0,46.8,5,4,4,,0,3,3.5,3.5,2,Heung-Min,2.0,1,0,9.6,16,9,390,False,14.0,98,33,90,,None,90,0,0,2,0,,85971.jpg,2.0,0,0,Son,23.7,False,None,a,17,6,35.0,25,9,2,35806,35806,325424,325424,0.2,0.2,Son,0
0,0,13,None,None,0,93264,None,,0,0,0,0,0.7,164,49,3,,0,2,2.6,2.6,2,Eric,2.0,1,0,1.8,147,51,391,False,17.4,76,39,90,,None,50,0,0,None,0,,93264.jpg,2.0,0,0,Dier,1.7,False,None,a,17,6,0.0,337,146,2,4698,4698,8365,8365,0.4,0.4,Dier,0
0,0,-1,None,None,0,95715,5,,0,0,0,0,5.8,93,56,None,,0,3,2.9,2.9,2,Lucas,2.0,1,0,4.4,62,33,392,False,2.8,180,82,90,,None,70,0,0,None,0,,95715.jpg,2.0,0,0,Rodrigues Moura da Silva,2.4,False,None,a,17,6,35.0,24,8,2,7316,7316,17676,17676,0.3,0.3,Lucas Moura,0
0,0,0,None,None,0,102884,None,,0,0,0,0,0.0,279,30,None,,0,1,2.3,2.3,0,Paulo,0.0,0,0,0.0,296,44,393,False,0.0,289,44,0,,None,45,0,0,None,0,,102884.jpg,0.0,0,0,Gazzaniga,0.4,False,None,a,17,6,0.0,226,30,0,472,472,1850,1850,0.0,0.0,Gazzaniga,0
0,0,3,None,None,0,108823,None,,-1,1,-1,1,11.9,66,43,None,,0,3,3.2,3.2,1,Bamidele,1.0,0,0,4.1,69,34,394,False,8.4,138,53,45,,None,79,0,0,3,0,,108823.jpg,1.0,0,0,Alli,3.1,False,None,a,17,6,21.0,46,22,1,5461,5461,61321,61321,0.1,0.1,Alli,0
0,0,15,None,None,0,115556,None,,0,0,0,0,35.5,12,3,None,,0,2,2.6,2.6,2,Ben,2.0,1,0,9.2,18,3,395,False,20.2,56,27,90,,None,50,0,0,None,0,,115556.jpg,2.0,0,0,Davies,2.5,False,None,a,17,6,36.0,19,3,2,9094,9094,15989,15989,0.4,0.4,Davies,0
0,0,8,None,None,0,132015,None,,0,0,0,0,5.0,94,57,None,,0,3,1.9,1.9,1,Pierre-Emile,1.0,1,0,2.0,140,67,396,False,15.4,90,29,90,,None,50,0,0,None,0,,132015.jpg,1.0,0,0,Højbjerg,1.0,False,None,a,17,6,0.0,352,114,1,3091,3091,9134,9134,0.2,0.2,Højbjerg,1
0,0,8,None,None,0,157668,4,,0,0,0,0,2.3,125,77,None,,0,3,2.3,2.3,1,Harry,1.0,1,0,0.4,196,92,397,False,2.0,191,90,59,,None,55,0,0,None,0,,157668.jpg,1.0,0,0,Winks,0.2,False,None,a,17,6,0.0,440,162,1,605,605,1228,1228,0.2,0.2,Winks,0
0,0,0,None,None,0,173904,None,,0,0,0,0,0.0,464,188,None,,0,2,3.0,3.0,0,Davinson,0.0,0,0,0.0,464,188,398,False,0.0,461,188,0,,None,55,0,0,None,0,,173904.jpg,0.0,0,0,Sánchez,1.0,False,None,a,17,6,0.0,451,186,0,1325,1325,8910,8910,0.0,0.0,Sánchez,0
0,0,0,None,None,0,184349,None,,0,0,0,0,0.0,394,164,None,,0,2,2.6,2.6,0,Ryan,0.0,0,0,0.0,400,164,399,False,0.0,394,164,0,,None,50,0,0,None,0,,184349.jpg,0.0,0,0,Sessegnon,0.3,False,None,a,17,6,0.0,367,160,0,218,218,2792,2792,0.0,0.0,Sessegnon,0
0,0,2,None,None,0,194252,None,,-1,1,-1,1,3.3,109,68,None,,0,3,3.0,3.0,1,Steven,1.0,0,0,0.6,189,87,400,False,0.4,208,101,30,,None,74,0,0,None,0,,194252.jpg,1.0,0,0,Bergwijn,1.2,False,None,a,17,6,2.0,128,63,1,2617,2617,20246,20246,0.1,0.1,Bergwijn,0
0,0,0,None,None,0,195774,None,,0,0,0,0,0.0,398,149,None,,0,3,1.9,1.9,0,Gedson,0.0,0,0,0.0,404,149,401,False,0.0,398,147,0,,None,50,0,0,None,0,,195774.jpg,0.0,0,0,Carvalho Fernandes,0.1,False,None,a,17,6,0.0,371,125,0,328,328,963,963,0.0,0.0,Fernandes,0
0,0,0,0,0,0,199584,None,,0,0,0,0,0.0,405,169,None,,0,2,0.0,0.0,0,Japhet,0.0,0,0,0.0,411,169,402,False,0.0,406,169,0,Thigh injury - Unknown return date,2020-09-11T16:00:18.143549Z,50,0,0,None,0,,199584.jpg,0.0,0,0,Tanganga,0.1,False,None,i,17,6,0.0,378,165,0,48,48,2293,2293,0.0,0.0,Tanganga,0
0,0,0,100,75,0,200826,2,,0,0,0,0,0.0,515,205,5,,0,3,2.9,2.2,0,Giovani,0.0,0,0,0.0,515,205,403,False,0.0,515,205,0,,2020-09-11T16:00:18.162710Z,70,0,0,None,0,,200826.jpg,0.0,0,0,Lo Celso,0.7,False,None,a,17,6,0.0,513,204,0,203,203,8814,8814,0.0,0.0,Lo Celso,0
0,0,0,0,0,0,209042,None,,0,0,0,0,0.0,318,116,None,,0,3,0.0,0.0,0,Oliver,0.0,0,0,0.0,333,117,404,False,0.0,326,114,0,Joined Norwich City on loan until the end of the season on 17/8. - Expected back 01 Jul,2020-08-18T09:30:16.995257Z,45,0,0,None,0,,209042.jpg,0.0,0,0,Skipp,0.0,False,None,n,17,6,0.0,271,81,0,258,258,432,432,0.0,0.0,Skipp,0
0,0,3,None,None,0,231372,6,,0,0,0,0,1.3,145,90,None,,0,3,2.6,2.6,1,Tanguy,1.0,0,0,0.5,193,90,405,False,3.8,175,78,14,,None,60,0,0,None,0,,231372.jpg,1.0,0,0,Ndombele,0.2,False,None,a,17,6,0.0,495,189,1,622,622,2184,2184,0.2,0.2,Ndombele,0
0,0,0,None,None,0,234908,None,,0,0,0,0,0.0,333,144,None,,0,2,2.1,2.1,0,Juan,0.0,0,0,0.0,348,145,406,False,0.0,341,145,0,,None,45,0,0,None,0,,234908.jpg,0.0,0,0,Foyth,0.2,False,None,a,17,6,0.0,290,133,0,360,360,1315,1315,0.0,0.0,Foyth,0
0,0,6,None,None,0,87835,None,,0,0,0,0,3.5,106,25,None,,0,2,3.4,3.4,2,Matt,2.0,1,0,5.9,45,12,457,False,20.0,59,29,75,,None,60,0,0,None,0,,87835.jpg,2.0,0,0,Doherty,22.5,False,None,a,17,6,35.0,23,5,2,25616,25616,147594,147594,0.3,0.3,Doherty,0
